track_name,artist,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,explicit,track_genre,streams
Song_28,Artist_28,88,0.8170720709492799,0.34609972653778553,-43.94443939632171,0.7507696492110557,0.2705592564879914,0.23538326189835757,0.6554359784406613,0.9375503374073385,61.29382237677201,125516,0,rock,5967319
Song_29,Artist_29,48,0.25790282704493983,0.9756102008599149,-9.87118645546834,0.1254862967991507,0.24879178873917707,0.4943708110457581,0.23318755442161632,0.5298756255182061,173.14198686338977,224434,1,pop,6892313
Song_30,Artist_30,90,0.17088758739006582,0.640972077345332,-59.11839668070277,0.7727714196650791,0.9420582194885955,0.9148349499968781,0.8644029871943977,0.6149030145669361,84.66721686299465,114604,0,rock,317096
Song_31,Artist_31,58,0.668643219924431,0.822480563634361,-37.25435707968383,0.23693332490664865,0.29827245423412274,0.21171437214797084,0.30936856208001284,0.48242360159472886,144.87032991090723,64889,0,electronic,3073721
Song_32,Artist_32,41,0.9293759891275858,0.13252467274184843,-39.75926719385444,0.6773931298888728,0.7755052967189994,0.14424002111810352,0.6941316539762369,0.09365745260747449,107.16906783074438,280629,1,jazz,3163557
Song_33,Artist_33,91,0.5567628930139298,0.8620144822726226,-58.84034214494394,0.5657815548409963,0.39312179820707915,0.7589768318540306,0.01612464637221489,0.7680893784186665,141.968031364105,133748,0,rock,5172943
Song_34,Artist_34,59,0.5716126894698998,0.9227571905133943,-52.537896059969384,0.9291447172116873,0.13925407078470398,0.500619532333931,0.37265712989414723,0.7472246450885869,104.19150777752536,91971,1,rock,9866719
Song_35,Artist_35,79,0.2799790936602842,0.4870619188189359,-35.18143950488188,0.38732251797531403,0.01071529769535895,0.9117851123817714,0.3517098179588083,0.311703321492812,72.17153849691559,110551,0,hip-hop,3529206
Song_36,Artist_36,14,0.7694929331919369,0.6062529377509774,-30.428124933153203,0.06616518883444045,0.5442573370152508,0.14661455715984228,0.5434844285830145,0.3062392452284004,91.21300119808551,194273,1,rock,3643064
Song_37,Artist_37,61,0.18704374855752337,0.7648098009029954,-35.74261516470786,0.019155485551252904,0.9757788185489327,0.6459278930230393,0.0727362617771965,0.8378413809055185,86.32819930707058,297230,1,electronic,6454001
Song_38,Artist_38,61,0.3236792364042437,0.17483862726041255,-28.143739295274372,0.8268585609727531,0.3691361938092045,0.23287914615181504,0.7901313737261083,0.07235725774132662,119.92270934155013,296139,0,jazz,7086587
Song_39,Artist_39,46,0.4254364386164168,0.5025660764634424,-24.29209950565911,0.5247356376614322,0.35719233399304484,0.1567604286516393,0.21778080176756853,0.8811051483565658,152.159729679662,168957,1,hip-hop,9506349
Song_40,Artist_40,61,0.507610378684455,0.3986630277723131,-59.40457073232986,0.7752440518349493,0.3440916178494421,0.6834294151572705,0.6770378148820102,0.2566616898959144,96.93285049249005,149882,0,pop,7941012
Song_41,Artist_41,50,0.24240973241508024,0.1463739921622491,-32.154290432789765,0.2344256000115147,0.5205438373048584,0.5936846199087332,0.8032121232440932,0.5929847477554939,61.68979094208651,97958,0,pop,4737033
Song_42,Artist_42,54,0.11483682473920354,0.36753442229153144,-2.190045546744699,0.34508374551323373,0.44066488342429355,0.7548274583623312,0.5618769562415131,0.9359941790017777,132.65123099706597,270323,1,jazz,7347866
Song_43,Artist_43,63,0.6106200424416326,0.06817230938549357,-28.85806319222708,0.03010387221131894,0.8799146267270145,0.30946257644618236,0.7408832067219855,0.6781225015366464,144.8063285102561,65681,0,pop,5505489
Song_44,Artist_44,2,0.28863055324025577,0.025811906949486985,-19.34746395246281,0.9614923245741122,0.5055207917234903,0.44797165638218994,0.6618603122150055,0.4144298124670366,194.80186916025335,161982,0,electronic,19179
Song_45,Artist_45,50,0.5812382214226123,0.13516628915482276,-41.28816852498701,0.6678679067008134,0.5077578381885688,0.4054716763304185,0.3555297971520076,0.6895342089054152,142.52591243305454,106870,1,rock,3435091
Song_46,Artist_46,6,0.1543627152742023,0.9631151115891738,-13.56051731083425,0.9332050877593062,0.1383715947205566,0.9840894639665142,0.8088585390335653,0.3439796363163702,125.96415831293986,188396,0,jazz,1524155
Song_47,Artist_47,20,0.4811401018548175,0.549529535895017,-13.624711087433091,0.2654964074290723,0.982739540910386,0.2922489567393879,0.294701369885528,0.27725841634918613,140.27622762567853,273328,0,hip-hop,6022143
Song_48,Artist_48,72,0.5325894325515859,0.96582216115322,-28.722237140751663,0.6114636112256608,0.24997289086882968,0.2948172383467669,0.5712129177515172,0.9966832779346797,189.90608818068378,127203,1,rock,4794559
Song_49,Artist_49,38,0.05182353682242691,0.432497878330132,-1.4391706032471845,0.6784999682926378,0.07336406745960267,0.3545482088286074,0.7453977391415395,0.7507902311797877,175.97294038423047,219224,0,pop,3125249
Song_50,Artist_50,17,0.3366042781939206,0.3118161330852596,-52.466987114240794,0.31754970025758844,0.6631462489752088,0.5645940812903215,0.3789559098125076,0.6447199773818176,105.21702267093312,110061,0,pop,1793803
Song_51,Artist_51,3,0.13441467693897424,0.5061418628402441,-58.98314010662514,0.8481092350156301,0.5953663701568727,0.25232274426374524,0.30276760761742505,0.3552896432193188,93.21561091199922,248691,1,hip-hop,1744174
Song_52,Artist_52,88,0.06337497047276774,0.4395116886329101,-13.79050729457424,0.9471614629002478,0.4151456539927457,0.9152899403792739,0.4593460101728227,0.04916082915504816,96.76870573125031,118235,0,electronic,6338481
Song_53,Artist_53,59,0.9899602323899452,0.10566468426174391,-11.57066775810705,0.8848551176960043,0.42219223388067806,0.2656855648662635,0.8179634943491536,0.03105687603515561,130.61894556012982,264812,0,hip-hop,3468758
Song_54,Artist_54,13,0.32235384497472297,0.6408263146902062,-52.78756625276542,0.7390669759393725,0.7850639210464312,0.8958157315601947,0.9299217631456648,0.5541812554487988,164.1669231720009,97890,1,jazz,5660659
Song_55,Artist_55,8,0.8098744458546349,0.2160381825095996,-44.06503002248364,0.27746467972495403,0.19571264009964906,0.10347506364658465,0.5450834128598901,0.7620327210390511,130.4506890056147,150073,0,hip-hop,6034024
Song_56,Artist_56,89,0.25464065476376385,0.6195879548978296,-58.94685819800227,0.28161604210563174,0.8202533189448897,0.6565627023996523,0.6614662053236519,0.5373791904438551,69.49149541593576,121401,0,pop,3502939
Song_57,Artist_57,52,0.6815027222239293,0.6502010923981534,-42.401483353166114,0.9633603204460379,0.6487471138950182,0.9069855184382437,0.9032736222389142,0.8407850719391146,161.30129806159732,71217,1,electronic,8697241
Song_58,Artist_58,1,0.7602278598896866,0.1520248531286481,-13.61148756487971,0.010284495935692028,0.4189697737795244,0.16874943839822953,0.0985468514129424,0.03342653309322163,172.83581801393353,108351,1,electronic,6010039
Song_59,Artist_59,83,0.5956387406078443,0.06134962711066816,-28.922368337245263,0.7160499732421445,0.4580286165838686,0.968326960099255,0.23207857786616504,0.3667520764259401,100.52970111676075,93741,0,hip-hop,144492
Song_60,Artist_60,91,0.47157618855015837,0.7807615860684398,-39.11426440990272,0.7062461625552622,0.2566472071860958,0.4528833604155117,0.7089000062515824,0.23707039117417805,152.97760349966904,211726,0,jazz,2889899
Song_61,Artist_61,59,0.41184091414726853,0.4598004237693202,-37.69564230562018,0.6226895409497974,0.7521143326969748,0.9457151084410245,0.8237444619122997,0.44727296815712203,119.72286614761506,252386,1,pop,5708013
Song_62,Artist_62,70,0.3488682665429953,0.05816379550547579,-59.91878245707191,0.9901088460868658,0.5128747423052678,0.676820043630047,0.8570290283305779,0.07237639319412248,184.476709801842,61408,0,rock,8202497
Song_63,Artist_63,43,0.9295291442478258,0.9948663171697671,-42.01196834608585,0.31187943576372523,0.3208545427498436,0.30158686987355154,0.4151071768549326,0.9541316415710726,178.3315781425036,102903,0,electronic,226648
Song_64,Artist_64,7,0.8306194077877291,0.05778056099636664,-21.21247550172417,0.3399718637932482,0.5960501157609502,0.18830252491710642,0.08933990229186684,0.22325540106936093,133.56047976334992,275280,0,hip-hop,2589279
Song_65,Artist_65,46,0.9650269106665126,0.6950352288585532,-1.5483333710185718,0.07893940294655555,0.995734452051323,0.3037350462250994,0.4377814772996199,0.9223077754835848,156.81077641390323,167042,1,jazz,4798622
Song_66,Artist_66,34,0.12429722348554473,0.9836789252634136,-9.176350380966028,0.44279813654373745,0.43526227965655384,0.09301740926267499,0.23073459020705378,0.4258931550366818,183.66895814309456,192290,0,jazz,6356366
Song_67,Artist_67,77,0.7308674752036443,0.23918010421592562,-58.58430212126825,0.2610485262348481,0.9206914007786196,0.14386796634332977,0.29119645499662417,0.985524133255218,129.40038141095857,241644,0,pop,9142256
Song_68,Artist_68,80,0.9383404568210378,0.14224936868719618,-6.086363719509642,0.3433867021776442,0.3450168399245661,0.10466044034648114,0.7722675568375058,0.5540583834602107,103.85510366843508,249870,1,electronic,6243870
Song_69,Artist_69,35,0.18123306616566015,0.1213849394224289,-13.008095202082444,0.8345717902556277,0.054732706924985886,0.42294354374155774,0.07552708602588687,0.9308328641758075,165.51325930734137,292753,1,pop,4931952
Song_70,Artist_70,49,0.0664962673667775,0.30327514756759555,-13.177432585741172,0.9354845135274957,0.20424210636842888,0.7955783762575864,0.8275812174807021,0.005348988694222845,90.80927566985685,182189,1,rock,9934326
Song_71,Artist_71,3,0.741120649290059,0.10104581101064669,-32.52025445978571,0.18573307200518563,0.4186951433276842,0.1413835542163402,0.42766908582416907,0.7482388061809001,114.3943607208459,169268,0,rock,398348
Song_72,Artist_72,1,0.5744731131799119,0.6921613416941319,-36.11968242272983,0.37250893155346587,0.219634928594569,0.13032043317233588,0.5960639311005951,0.9030506531025154,181.20181319495111,90105,0,rock,6681753
Song_73,Artist_73,5,0.8418287767582721,0.06229179813006269,-41.825056270008446,0.9286305621153941,0.0002270382182555375,0.6434289495173308,0.089652231235679,0.13972056697895407,161.4191276377041,129634,1,jazz,7382630
Song_74,Artist_74,53,0.1397723766262895,0.5094221281497897,-56.058308462738054,0.06180846068922263,0.9150015377475272,0.19718298196806627,0.33735907835727963,0.09612585173215149,116.5335407346499,177426,0,electronic,5730908
Song_75,Artist_75,3,0.7952673118598902,0.9966968538529768,-46.30587819037805,0.09236052811137851,0.843879411230929,0.0976100381089916,0.08970091901484578,0.4245726071859556,90.06423033717005,256135,0,pop,8888123
Song_76,Artist_76,53,0.20162732004774453,0.8139702695060188,-45.20378190131852,0.16279098920622936,0.7422922314869471,0.16684857820557764,0.9615437228811096,0.9336789061329351,109.83557471651312,198691,0,pop,5133359
Song_77,Artist_77,92,0.1636559428657045,0.6152194382310109,-30.955375817387903,0.5952128341268748,0.16781459564602863,0.9237313958767761,0.8072616493262504,0.5423865601904387,99.77458089184063,203011,0,rock,2059591
Song_78,Artist_78,62,0.16426579793099294,0.30625362078661167,-15.153335604198361,0.15047227100599747,0.12036357620998606,0.8214712527761908,0.4596327543564602,0.5274564637217322,84.65250031213955,78226,1,electronic,4001366
Song_79,Artist_79,17,0.8145747202313821,0.6238958362916385,-31.571410296123204,0.9680763814507335,0.06760474947238315,0.3540645623550941,0.2236025483236711,0.14112611829932187,164.06660789919192,85322,1,electronic,27296
Song_80,Artist_80,89,0.6651972206962001,0.5270414639116516,-56.52933303317036,0.44671452725852034,0.7240291887729212,0.6558207673273928,0.9334551052498522,0.0007895110932187865,95.28978415902401,177504,0,hip-hop,6251600
Song_81,Artist_81,43,0.5230654247691193,0.4260833838903715,-2.532611940707767,0.5015179603501664,0.9288079606878853,0.5372756736680381,0.34459659572697177,0.8101400907454612,123.58344582348693,118215,1,electronic,7500996
Song_82,Artist_82,33,0.3588304841235025,0.13071037674019947,-3.436540854353268,0.2466586158054065,0.430535820913037,0.6771242634825639,0.16098443168737475,0.08757456298623822,114.02032255705527,207950,0,electronic,6792466
Song_83,Artist_83,73,0.8772005408131083,0.8866042152404667,-12.888627411095499,0.4709602524347335,0.11914067199604816,0.6826711524627593,0.5631643884539549,0.633849818735324,197.49083300898832,197632,0,pop,7237444
Song_84,Artist_84,61,0.3924451074226354,0.4497846488213225,-0.5203259061467662,0.6619136326370115,0.5123928207321066,0.6287340150599929,0.9437741203448161,0.9146164545151915,114.75291418075088,229350,1,electronic,100074
Song_85,Artist_85,99,0.8165994394715771,0.19462251182076507,-27.331060031984222,0.7511771369540428,0.34883190745863013,0.2661013685373086,0.003830290500322575,0.208651913158431,71.19754759154567,227284,1,electronic,524136
Song_86,Artist_86,13,0.4391349085702184,0.3677593508772896,-2.233898984807638,0.753868082709913,0.3748249243499977,0.03900642076281813,0.23812484325399874,0.6652728362369108,72.57560536009177,154835,0,pop,2779550
Song_87,Artist_87,94,0.3769444294249076,0.41412975252892703,-55.46369756299495,0.5778911126940883,0.6213306241557073,0.4555667819901088,0.9384476404104076,0.07869857670750946,142.7055209894291,133079,0,electronic,5541910
Song_88,Artist_88,47,0.46267978566960644,0.8275378955668743,-38.059155104317725,0.9043597749938572,0.7187181132622024,0.8909738846907038,0.17108596685716204,0.603755143837613,143.91089724335717,83946,0,pop,2018364
Song_89,Artist_89,14,0.3013778741641421,0.733614380561402,-46.47712391959405,0.8174078473061094,0.11060359887316085,0.5694972585185759,0.11324345163981986,0.16393172095320274,118.6262586675717,222812,0,hip-hop,4278214
Song_90,Artist_90,71,0.7476093801762511,0.7693048936413398,-48.2500149519438,0.7570481146986254,0.035590230806476386,0.8323910417019079,0.5701872157998045,0.735953560515178,120.45811692368416,170733,1,jazz,9619118
Song_91,Artist_91,77,0.5027203900924792,0.011031264428647214,-51.55182306643944,0.05560552168046062,0.9943303026857149,0.9916243429612281,0.8618438232948299,0.3012312947939082,67.55056159772197,67253,1,pop,6673592
Song_92,Artist_92,86,0.2322126951468173,0.4161539981797615,-22.6551815060402,0.006877962219649314,0.23272834891555183,0.16361620413827627,0.47710981769392613,0.46339100880464623,132.31651145449672,139311,0,pop,4708575
Song_93,Artist_93,61,0.8995745732745685,0.4813441516353236,-13.120688655161693,0.21244727719547296,0.053830524908459076,0.6917776391419823,0.9945642566845248,0.5994305420276217,130.66352655324926,92813,0,electronic,6456334
Song_94,Artist_94,39,0.3838912213732114,0.019192276823056686,-25.30209603477836,0.6635235939134523,0.18987532909591998,0.6742935737000246,0.6791716995379928,0.17127341066623958,80.93690459797223,255403,1,pop,6965475
Song_95,Artist_95,84,0.5435528611139886,0.2598132087450342,-51.182237424707424,0.4111974888825458,0.03895784634846422,0.9799554473582784,0.07407490721044774,0.7416378186176209,74.53751405552987,218704,0,rock,1032810
Song_96,Artist_96,79,0.9064721109645469,0.760289823122135,-11.332573803991743,0.40240625929931173,0.39181089461717167,0.9856007339528003,0.9928321316819754,0.30264034063681455,77.30014868392867,108365,1,rock,8544133
Song_97,Artist_97,81,0.6242379959139921,0.13710970572899905,-21.84271757017629,0.8845868882296137,0.8024017844513243,0.6866786117241295,0.40789423678019043,0.6623718599127535,74.14395450877619,127593,0,hip-hop,6744485
Song_98,Artist_98,52,0.11689804070836407,0.5353101314525917,-36.71005763238027,0.8955628481318387,0.3412444497577206,0.24361479198219427,0.28740253384548253,0.15828305069937365,145.3591473751464,224503,1,pop,642075
Song_99,Artist_99,23,0.9398321236134751,0.2152018720172375,-19.552182267836223,0.9091752640535857,0.44418340687836655,0.798555838130599,0.5578791835778856,0.6881176592063503,87.5075713364086,228508,0,electronic,3761501
Song_100,Artist_0,25,0.6277080530714179,0.012120774643893273,-44.40570124543003,0.3138780765150273,0.6755867735674388,0.1070291342110381,0.3043075918208643,0.12818807281046174,95.20022130624488,209485,0,electronic,7000993
Song_101,Artist_1,88,0.3349056146570861,0.24120145759954148,-39.28846749034737,0.6910558127392618,0.5088940700698802,0.7806993041716287,0.08645750712015232,0.4253564962699836,84.30010018120157,286833,0,jazz,3144197
Song_102,Artist_2,59,0.13927207266338726,0.9758737549100538,-4.950849412080586,0.27163318127436964,0.8614456860213242,0.9101961241446964,0.0014283430791767193,0.24720607373887682,194.09694262279044,98485,1,hip-hop,33646
Song_103,Artist_3,40,0.794025189270296,0.8015371118829896,-42.56972965971478,0.19060983307444979,0.8660356750457565,0.38283339476843525,0.4495833529202623,0.7483752494281826,179.64644484125694,259304,1,electronic,1125702
Song_104,Artist_4,28,0.6200727559285135,0.9595766443210334,-31.800703910523804,0.18463245734736922,0.009910695491153643,0.6306352949830805,0.8368634222265923,0.26203500450687456,92.26927722921292,171504,0,jazz,6806572
Song_105,Artist_5,14,0.5334610919763215,0.48785404392636245,-6.591531756239121,0.34210762086359403,0.7780463064831992,0.4301427320968263,0.5723151856300766,0.8817173063953962,105.85928114909764,76101,0,electronic,9693401
Song_106,Artist_6,44,0.8938925830509576,0.1097361986775035,-17.536718983948354,0.4299576197798217,0.46073360024167387,0.43776505498812845,0.9992072989434408,0.8918202114066128,89.3849979226996,68831,0,jazz,8773990
Song_107,Artist_7,64,0.7885972112245307,0.547959488973693,-56.26780643011784,0.8309491710550684,0.9888405413036631,0.31037088910812005,0.28684664564719997,0.19644131522278585,128.86263432451534,275655,0,rock,593947
Song_108,Artist_8,88,0.15167487973275118,0.4543773345599609,-51.16181734326178,0.1198910934727121,0.48323207587543515,0.7621296204503246,0.28045506476005533,0.6138459450077243,62.745474546395506,111897,1,rock,6820902
Song_109,Artist_9,70,0.31172206779554823,0.844357082739616,-59.529504553684994,0.7349258473948942,0.9868959453882975,0.9361765641665052,0.1597494602339442,0.08771764171996432,153.99152124555138,65004,1,electronic,9072706
Song_110,Artist_10,8,0.24848913981446574,0.09808258078424459,-22.144692586250194,0.5314549141893053,0.7545693612057366,0.9407508592344611,0.16406358826533518,0.3915370996016292,133.24214097446983,279313,1,hip-hop,4331919
Song_111,Artist_11,87,0.743946292572677,0.4882411370217782,-33.1395944753749,0.2879453426759925,0.24860488461330632,0.17478128487493383,0.2851865960100478,0.7133217295012723,185.80944996215447,105924,0,pop,637572
Song_112,Artist_12,0,0.03353243473577938,0.15004866469398426,-51.94350894586347,0.4928195845328246,0.5383949792869577,0.874743649656566,0.7928400452735271,0.6594232468499163,83.01497580597798,212581,0,hip-hop,2277148
Song_113,Artist_13,7,0.5698896848713165,0.32467592689006,-2.5239527365937704,0.29994206977702265,0.9921356394785827,0.7374314414271221,0.9057567906364479,0.624700669406608,172.57529444855845,97170,1,hip-hop,5679444
Song_114,Artist_14,87,0.7624586857406905,0.7373570773877997,-28.220416563262805,0.596081955238306,0.8575306077519237,0.25283740069028926,0.9750871697076813,0.2825408636624436,170.8745420253402,103555,0,pop,2444413
Song_115,Artist_15,62,0.8767656367617495,0.47601812936876653,-45.48640235322665,0.4338439228552442,0.0973668937912211,0.06728461292151455,0.23228965409645264,0.378024949434402,77.80536649036416,205734,1,rock,955183
Song_116,Artist_16,10,0.34208174871590746,0.37588828514576933,-29.963785730717547,0.16440552907887873,0.7063719968099961,0.26799726688437797,0.8812975456140917,0.10294614470028618,115.79829138017786,178115,1,rock,5812056
Song_117,Artist_17,80,0.8212573046720129,0.3944762785700353,-19.222780035893535,0.11658307455569672,0.34557958587081306,0.9122082367815256,0.32825508927733704,0.719022820433601,83.82136976023236,164216,1,pop,7313499
Song_118,Artist_18,7,0.11063173695520723,0.45944676840598664,-55.42564692158613,0.5466956820721302,0.006982261880348117,0.6331786748957723,0.11284054451688441,0.5038887967912735,95.66087006405684,125930,1,jazz,4724391
Song_119,Artist_19,34,0.8464522917345182,0.7850165438370569,-43.517771097126484,0.9024130332861034,0.4034809690269996,0.7210546608978718,0.8700249255201656,0.7087656323456546,96.8544644762762,238475,0,hip-hop,484843
Song_120,Artist_20,34,0.12748866233198242,0.8920846889402344,-11.58207054696038,0.34395768655768555,0.2347544217249713,0.25715235110909584,0.6361056346436186,0.24894352479687276,137.87309516360818,96365,1,electronic,750130
Song_121,Artist_21,32,0.39728729056036727,0.9553346865039283,-32.42010777584032,0.7330001072226232,0.8188692705204715,0.7193881555748203,0.16473089608106173,0.3244382286350662,117.59753044646517,122188,0,rock,7854296
Song_122,Artist_22,4,0.7972953657795536,0.7869033862552951,-27.205371478062304,0.658661354939767,0.3373306088457655,0.028121506277923758,0.42983125751300255,0.33421533726011465,192.68259256088274,267132,1,electronic,6382597
Song_123,Artist_23,40,0.14991742734877378,0.31540689574801273,-34.03103986743184,0.931554914309481,0.8275236939538171,0.3753213457730138,0.28725769487706765,0.0257424097472162,77.69181987258072,158633,1,pop,979062
Song_124,Artist_24,27,0.22925139523264149,0.6881347060865421,-57.36600344141969,0.8209810172991409,0.0005979388347953085,0.6267533485423312,0.736794568710197,0.34104787283062354,196.31689887902783,217745,1,electronic,3440540
Song_125,Artist_25,6,0.7222525683930663,0.4376031240553919,-50.05501321079065,0.566605258905463,0.30781915002611915,0.14609656554132022,0.45341623062426806,0.8033045735180335,92.28940962999695,123471,1,electronic,9573367
Song_126,Artist_26,72,0.7200365365460744,0.2546706220460512,-33.26750167548654,0.6570304982341073,0.24116521430776194,0.8230035744469347,0.989279945106385,0.8972984957497385,168.2023510934594,208228,0,hip-hop,1467478
Song_127,Artist_27,71,0.6411476328852973,0.8408715794259226,-47.448872075524335,0.8983864665840349,0.23356736106861098,0.23503129881191864,0.05474498225959512,0.5182183156359275,107.455789664195,117287,0,pop,2301775
Song_128,Artist_28,11,0.6939484444671,0.038426348962324997,-57.00125828041928,0.3995187845869348,0.0681866197654627,0.6522811128184463,0.3550152661362467,0.45550169521922024,80.03139535842395,192717,0,electronic,8199856
Song_129,Artist_29,33,0.5427244433475962,0.9017619921354235,-9.381020156890578,0.32679470585777737,0.18712427041050173,0.4051971425753297,0.4819001671099774,0.030824618699370254,180.1044859344736,119076,0,rock,3163218
Song_130,Artist_30,32,0.25179905890695276,0.46147746462473416,-1.128448250153049,0.010811083635196339,0.5555495698856199,0.5960435954776472,0.5031335547483198,0.8792043375853826,103.24052589310485,285657,1,pop,429410
